precise	kind	title	path	declaration
c:objc(pl)NSCoding(im)initWithCoder:::SYNTHESIZED::c:objc(cs)SFSpeechRecognitionMetadata	swift.init	init(coder:)	SFSpeechRecognitionMetadata.init(coder:)	init?(coder: NSCoder)
c:objc(pl)NSCoding(im)initWithCoder:::SYNTHESIZED::c:objc(cs)SFSpeechRecognitionResult	swift.init	init(coder:)	SFSpeechRecognitionResult.init(coder:)	init?(coder: NSCoder)
c:objc(pl)NSCoding(im)initWithCoder:::SYNTHESIZED::c:objc(cs)SFTranscription	swift.init	init(coder:)	SFTranscription.init(coder:)	init?(coder: NSCoder)
c:objc(pl)NSCoding(im)initWithCoder:::SYNTHESIZED::c:objc(cs)SFTranscriptionSegment	swift.init	init(coder:)	SFTranscriptionSegment.init(coder:)	init?(coder: NSCoder)
c:objc(pl)NSCoding(im)initWithCoder:::SYNTHESIZED::c:objc(cs)SFVoiceAnalytics	swift.init	init(coder:)	SFVoiceAnalytics.init(coder:)	init?(coder: NSCoder)
c:objc(pl)SFSpeechRecognitionTaskDelegate	swift.protocol	SFSpeechRecognitionTaskDelegate	SFSpeechRecognitionTaskDelegate	protocol SFSpeechRecognitionTaskDelegate : NSObjectProtocol
c:objc(pl)SFSpeechRecognitionTaskDelegate(im)speechRecognitionDidDetectSpeech:	swift.method	speechRecognitionDidDetectSpeech(_:)	SFSpeechRecognitionTaskDelegate.speechRecognitionDidDetectSpeech(_:)	optional func speechRecognitionDidDetectSpeech(_ task: SFSpeechRecognitionTask)
c:objc(pl)SFSpeechRecognitionTaskDelegate(im)speechRecognitionTask:didFinishRecognition:	swift.method	speechRecognitionTask(_:didFinishRecognition:)	SFSpeechRecognitionTaskDelegate.speechRecognitionTask(_:didFinishRecognition:)	optional func speechRecognitionTask(_ task: SFSpeechRecognitionTask, didFinishRecognition recognitionResult: SFSpeechRecognitionResult)
c:objc(pl)SFSpeechRecognitionTaskDelegate(im)speechRecognitionTask:didFinishSuccessfully:	swift.method	speechRecognitionTask(_:didFinishSuccessfully:)	SFSpeechRecognitionTaskDelegate.speechRecognitionTask(_:didFinishSuccessfully:)	optional func speechRecognitionTask(_ task: SFSpeechRecognitionTask, didFinishSuccessfully successfully: Bool)
c:objc(pl)SFSpeechRecognitionTaskDelegate(im)speechRecognitionTask:didHypothesizeTranscription:	swift.method	speechRecognitionTask(_:didHypothesizeTranscription:)	SFSpeechRecognitionTaskDelegate.speechRecognitionTask(_:didHypothesizeTranscription:)	optional func speechRecognitionTask(_ task: SFSpeechRecognitionTask, didHypothesizeTranscription transcription: SFTranscription)
c:objc(pl)SFSpeechRecognitionTaskDelegate(im)speechRecognitionTask:didProcessAudioDuration:	swift.method	speechRecognitionTask(_:didProcessAudioDuration:)	SFSpeechRecognitionTaskDelegate.speechRecognitionTask(_:didProcessAudioDuration:)	optional func speechRecognitionTask(_ task: SFSpeechRecognitionTask, didProcessAudioDuration duration: TimeInterval)
