precise	kind	title	path	declaration
s:9ShazamKit9SHLibraryC11removeItemsyySaySo11SHMediaItemCGYaKF	swift.method	removeItems(_:)	SHLibrary.removeItems(_:)	final func removeItems(_ items: [SHMediaItem]) async throws
s:9ShazamKit9SHLibraryC5itemsSaySo11SHMediaItemCGvp	swift.property	items	SHLibrary.items	@MainActor final var items: [SHMediaItem] { get }
s:9ShazamKit9SHLibraryC7defaultACvpZ	swift.type.property	default	SHLibrary.default	static let `default`: SHLibrary
s:9ShazamKit9SHLibraryC8addItemsyySaySo11SHMediaItemCGYaKF	swift.method	addItems(_:)	SHLibrary.addItems(_:)	final func addItems(_ items: [SHMediaItem]) async throws
s:SC11SHErrorCodeLeV	swift.struct	SHError	SHError	struct SHError
s:SC11SHErrorCodeLeV11errorDomainSSvpZ	swift.type.property	errorDomain	SHError.errorDomain	static var errorDomain: String { get }
s:SC11SHErrorCodeLeV13internalErrorSoAAVvpZ	swift.type.property	internalError	SHError.internalError	static var internalError: SHError.Code { get }
s:SC11SHErrorCodeLeV16signatureInvalidSoAAVvpZ	swift.type.property	signatureInvalid	SHError.signatureInvalid	static var signatureInvalid: SHError.Code { get }
s:SC11SHErrorCodeLeV18audioDiscontinuitySoAAVvpZ	swift.type.property	audioDiscontinuity	SHError.audioDiscontinuity	static var audioDiscontinuity: SHError.Code { get }
s:SC11SHErrorCodeLeV18invalidAudioFormatSoAAVvpZ	swift.type.property	invalidAudioFormat	SHError.invalidAudioFormat	static var invalidAudioFormat: SHError.Code { get }
s:SC11SHErrorCodeLeV18matchAttemptFailedSoAAVvpZ	swift.type.property	matchAttemptFailed	SHError.matchAttemptFailed	static var matchAttemptFailed: SHError.Code { get }
s:SC11SHErrorCodeLeV20customCatalogInvalidSoAAVvpZ	swift.type.property	customCatalogInvalid	SHError.customCatalogInvalid	static var customCatalogInvalid: SHError.Code { get }
s:SC11SHErrorCodeLeV20mediaItemFetchFailedSoAAVvpZ	swift.type.property	mediaItemFetchFailed	SHError.mediaItemFetchFailed	static var mediaItemFetchFailed: SHError.Code { get }
s:SC11SHErrorCodeLeV22mediaLibrarySyncFailedSoAAVvpZ	swift.type.property	mediaLibrarySyncFailed	SHError.mediaLibrarySyncFailed	static var mediaLibrarySyncFailed: SHError.Code { get }
s:SC11SHErrorCodeLeV23customCatalogInvalidURLSoAAVvpZ	swift.type.property	customCatalogInvalidURL	SHError.customCatalogInvalidURL	static var customCatalogInvalidURL: SHError.Code { get }
s:SC11SHErrorCodeLeV24signatureDurationInvalidSoAAVvpZ	swift.type.property	signatureDurationInvalid	SHError.signatureDurationInvalid	static var signatureDurationInvalid: SHError.Code { get }
s:SQsE2neoiySbx_xtFZ::SYNTHESIZED::c:@E@SHErrorCode	swift.func.op	!=(_:_:)	SHError.!=(_:_:)	static func != (lhs: Self, rhs: Self) -> Bool
s:SQsE2neoiySbx_xtFZ::SYNTHESIZED::c:@T@SHMediaItemProperty	swift.func.op	!=(_:_:)	SHMediaItemProperty.!=(_:_:)	static func != (lhs: Self, rhs: Self) -> Bool
s:SQsE2neoiySbx_xtFZ::SYNTHESIZED::s:9ShazamKit16SHManagedSessionC5StateO	swift.func.op	!=(_:_:)	SHManagedSession.State.!=(_:_:)	static func != (lhs: Self, rhs: Self) -> Bool
s:SYsSHRzSH8RawValueSYRpzrlE04hashB0Sivp::SYNTHESIZED::c:@E@SHErrorCode	swift.property	hashValue	SHError.Code.hashValue	var hashValue: Int { get }
s:SYsSHRzSH8RawValueSYRpzrlE4hash4intoys6HasherVz_tF::SYNTHESIZED::c:@E@SHErrorCode	swift.method	hash(into:)	SHError.Code.hash(into:)	func hash(into hasher: inout Hasher)
s:ScI12_ConcurrencyE4next7ElementQzSgyYa7FailureQzYKF::SYNTHESIZED::s:So11SHSignatureC9ShazamKitE6SlicesV8IteratorV	swift.method	next()	SHSignature.Slices.Iterator.next()	mutating func next() async throws(Self.Failure) -> Self.Element?
s:ScI12_ConcurrencyE4next7ElementQzSgyYa7FailureQzYKF::SYNTHESIZED::s:So9SHSessionC9ShazamKitE7ResultsV8IteratorV	swift.method	next()	SHSession.Results.Iterator.next()	mutating func next() async throws(Self.Failure) -> Self.Element?
s:ScI12_ConcurrencyE4next9isolation7ElementQzSgScA_pSgYi_tYa7FailureQzYKF::SYNTHESIZED::s:So11SHSignatureC9ShazamKitE6SlicesV8IteratorV	swift.method	next(isolation:)	SHSignature.Slices.Iterator.next(isolation:)	mutating func next(isolation actor: isolated (any Actor)?) async throws(Self.Failure) -> Self.Element?
s:ScI12_ConcurrencyE4next9isolation7ElementQzSgScA_pSgYi_tYa7FailureQzYKF::SYNTHESIZED::s:So9SHSessionC9ShazamKitE7ResultsV8IteratorV	swift.method	next(isolation:)	SHSession.Results.Iterator.next(isolation:)	mutating func next(isolation actor: isolated (any Actor)?) async throws(Self.Failure) -> Self.Element?
s:Sci12_ConcurrencyE10allSatisfyyS2b7ElementQzYaKXEYaKF::SYNTHESIZED::s:So11SHSignatureC9ShazamKitE6SlicesV	swift.method	allSatisfy(_:)	SHSignature.Slices.allSatisfy(_:)	func allSatisfy(_ predicate: (Self.Element) async throws -> Bool) async rethrows -> Bool
s:Sci12_ConcurrencyE10allSatisfyyS2b7ElementQzYaKXEYaKF::SYNTHESIZED::s:So9SHSessionC9ShazamKitE7ResultsV	swift.method	allSatisfy(_:)	SHSession.Results.allSatisfy(_:)	func allSatisfy(_ predicate: (Self.Element) async throws -> Bool) async rethrows -> Bool
s:Sci12_ConcurrencyE10compactMapyAA012AsyncCompactC8SequenceVyxqd__Gqd__Sg7ElementQzYaclF::SYNTHESIZED::s:So11SHSignatureC9ShazamKitE6SlicesV	swift.method	compactMap(_:)	SHSignature.Slices.compactMap(_:)	@preconcurrency func compactMap<ElementOfResult>(_ transform: @escaping (Self.Element) async -> ElementOfResult?) -> AsyncCompactMapSequence<Self, ElementOfResult>
s:Sci12_ConcurrencyE10compactMapyAA012AsyncCompactC8SequenceVyxqd__Gqd__Sg7ElementQzYaclF::SYNTHESIZED::s:So9SHSessionC9ShazamKitE7ResultsV	swift.method	compactMap(_:)	SHSession.Results.compactMap(_:)	@preconcurrency func compactMap<ElementOfResult>(_ transform: @escaping (Self.Element) async -> ElementOfResult?) -> AsyncCompactMapSequence<Self, ElementOfResult>
